iso3,name,year,disease_short,disease_description,cases
AGO,Angola,2022,typhoid,Typhoid,690110
AGO,Angola,2022,yfever,Yellow fever,0
AGO,Angola,2021,crs,Congenital rubella syndrome,
AGO,Angola,2021,diphtheria,Diphtheria,
AGO,Angola,2021,invasive_mening,Invasive meningococcal disease,
AGO,Angola,2021,japenc,Japanese encephalitis,
AGO,Angola,2021,measles,Measles,300
AGO,Angola,2021,mumps,Mumps,
AGO,Angola,2021,ntetanus,Neonatal tetanus,189
AGO,Angola,2021,pertussis,Pertussis,
AGO,Angola,2021,poliomyelitis,Poliomyelitis,0
AGO,Angola,2021,rubella,Rubella,48
AGO,Angola,2021,ttetanus,Total tetanus,885
AGO,Angola,2021,typhoid,Typhoid,572509
AGO,Angola,2021,yfever,Yellow fever,0
AGO,Angola,2020,crs,Congenital rubella syndrome,
AGO,Angola,2020,diphtheria,Diphtheria,
AGO,Angola,2020,invasive_mening,Invasive meningococcal disease,
AGO,Angola,2020,japenc,Japanese encephalitis,
AGO,Angola,2020,measles,Measles,1085
AGO,Angola,2020,mumps,Mumps,
AGO,Angola,2020,ntetanus,Neonatal tetanus,156
AGO,Angola,2020,pertussis,Pertussis,0
AGO,Angola,2020,poliomyelitis,Poliomyelitis,3
AGO,Angola,2020,rubella,Rubella,24
AGO,Angola,2020,ttetanus,Total tetanus,735
AGO,Angola,2020,typhoid,Typhoid,497258
AGO,Angola,2020,yfever,Yellow fever,0
AGO,Angola,2019,crs,Congenital rubella syndrome,
AGO,Angola,2019,diphtheria,Diphtheria,
AGO,Angola,2019,japenc,Japanese encephalitis,
AGO,Angola,2019,measles,Measles,2987
AGO,Angola,2019,mumps,Mumps,
AGO,Angola,2019,ntetanus,Neonatal tetanus,
AGO,Angola,2019,pertussis,Pertussis,0
AGO,Angola,2019,poliomyelitis,Poliomyelitis,138
AGO,Angola,2019,rubella,Rubella,69
AGO,Angola,2019,ttetanus,Total tetanus,
AGO,Angola,2019,typhoid,Typhoid,
AGO,Angola,2019,yfever,Yellow fever,0
AGO,Angola,2018,crs,Congenital rubella syndrome,
AGO,Angola,2018,diphtheria,Diphtheria,
AGO,Angola,2018,japenc,Japanese encephalitis,
AGO,Angola,2018,measles,Measles,57
AGO,Angola,2018,mumps,Mumps,
AGO,Angola,2018,ntetanus,Neonatal tetanus,86
AGO,Angola,2018,pertussis,Pertussis,0
AGO,Angola,2018,poliomyelitis,Poliomyelitis,0
AGO,Angola,2018,rubella,Rubella,31
AGO,Angola,2018,ttetanus,Total tetanus,340
AGO,Angola,2018,typhoid,Typhoid,
AGO,Angola,2018,yfever,Yellow fever,
AGO,Angola,2017,crs,Congenital rubella syndrome,
AGO,Angola,2017,diphtheria,Diphtheria,
AGO,Angola,2017,japenc,Japanese encephalitis,
AGO,Angola,2017,measles,Measles,29
AGO,Angola,2017,mumps,Mumps,
AGO,Angola,2017,ntetanus,Neonatal tetanus,18
AGO,Angola,2017,pertussis,Pertussis,
AGO,Angola,2017,poliomyelitis,Poliomyelitis,0
AGO,Angola,2017,rubella,Rubella,20
AGO,Angola,2017,ttetanus,Total tetanus,
AGO,Angola,2017,yfever,Yellow fever,0
AGO,Angola,2016,crs,Congenital rubella syndrome,
AGO,Angola,2016,diphtheria,Diphtheria,
AGO,Angola,2016,japenc,Japanese encephalitis,
AGO,Angola,2016,measles,Measles,53
AGO,Angola,2016,mumps,Mumps,
AGO,Angola,2016,ntetanus,Neonatal tetanus,
AGO,Angola,2016,pertussis,Pertussis,0
AGO,Angola,2016,poliomyelitis,Poliomyelitis,0
AGO,Angola,2016,rubella,Rubella,12
AGO,Angola,2016,ttetanus,Total tetanus,
AGO,Angola,2016,yfever,Yellow fever,881
AGO,Angola,2015,crs,Congenital rubella syndrome,
AGO,Angola,2015,diphtheria,Diphtheria,
AGO,Angola,2015,japenc,Japanese encephalitis,
AGO,Angola,2015,measles,Measles,119
AGO,Angola,2015,mumps,Mumps,
AGO,Angola,2015,ntetanus,Neonatal tetanus,36
AGO,Angola,2015,pertussis,Pertussis,0
AGO,Angola,2015,poliomyelitis,Poliomyelitis,0
AGO,Angola,2015,rubella,Rubella,230
AGO,Angola,2015,ttetanus,Total tetanus,305
AGO,Angola,2015,yfever,Yellow fever,3
AGO,Angola,2014,crs,Congenital rubella syndrome,
AGO,Angola,2014,diphtheria,Diphtheria,
AGO,Angola,2014,japenc,Japanese encephalitis,
AGO,Angola,2014,measles,Measles,11699
AGO,Angola,2014,mumps,Mumps,
AGO,Angola,2014,ntetanus,Neonatal tetanus,19
AGO,Angola,2014,pertussis,Pertussis,0
AGO,Angola,2014,poliomyelitis,Poliomyelitis,0
AGO,Angola,2014,rubella,Rubella,112
AGO,Angola,2014,ttetanus,Total tetanus,330
AGO,Angola,2014,yfever,Yellow fever,0
AGO,Angola,2013,crs,Congenital rubella syndrome,
AGO,Angola,2013,diphtheria,Diphtheria,20
AGO,Angola,2013,japenc,Japanese encephalitis,
AGO,Angola,2013,measles,Measles,8523
AGO,Angola,2013,mumps,Mumps,
AGO,Angola,2013,ntetanus,Neonatal tetanus,33
AGO,Angola,2013,pertussis,Pertussis,0
AGO,Angola,2013,poliomyelitis,Poliomyelitis,0
AGO,Angola,2013,rubella,Rubella,36
AGO,Angola,2013,ttetanus,Total tetanus,360
AGO,Angola,2013,yfever,Yellow fever,0
AGO,Angola,2012,crs,Congenital rubella syndrome,
AGO,Angola,2012,diphtheria,Diphtheria,15
AGO,Angola,2012,japenc,Japanese encephalitis,
AGO,Angola,2012,measles,Measles,4458
AGO,Angola,2012,mumps,Mumps,
AGO,Angola,2012,ntetanus,Neonatal tetanus,6
AGO,Angola,2012,pertussis,Pertussis,1259
AGO,Angola,2012,poliomyelitis,Poliomyelitis,0
AGO,Angola,2012,rubella,Rubella,65
AGO,Angola,2012,ttetanus,Total tetanus,543
AGO,Angola,2012,yfever,Yellow fever,0
AGO,Angola,2011,crs,Congenital rubella syndrome,
AGO,Angola,2011,diphtheria,Diphtheria,0
AGO,Angola,2011,japenc,Japanese encephalitis,0
AGO,Angola,2011,measles,Measles,1449
AGO,Angola,2011,mumps,Mumps,
AGO,Angola,2011,ntetanus,Neonatal tetanus,75
AGO,Angola,2011,pertussis,Pertussis,1554
AGO,Angola,2011,poliomyelitis,Poliomyelitis,5
AGO,Angola,2011,rubella,Rubella,24
AGO,Angola,2011,ttetanus,Total tetanus,953
AGO,Angola,2011,yfever,Yellow fever,0
AGO,Angola,2010,crs,Congenital rubella syndrome,
AGO,Angola,2010,diphtheria,Diphtheria,
AGO,Angola,2010,japenc,Japanese encephalitis,
AGO,Angola,2010,measles,Measles,1190
AGO,Angola,2010,mumps,Mumps,0
AGO,Angola,2010,ntetanus,Neonatal tetanus,13
AGO,Angola,2010,pertussis,Pertussis,2539
AGO,Angola,2010,poliomyelitis,Poliomyelitis,33
AGO,Angola,2010,rubella,Rubella,38
AGO,Angola,2010,ttetanus,Total tetanus,490
AGO,Angola,2010,yfever,Yellow fever,0
AGO,Angola,2009,crs,Congenital rubella syndrome,
AGO,Angola,2009,diphtheria,Diphtheria,
AGO,Angola,2009,japenc,Japanese encephalitis,
AGO,Angola,2009,measles,Measles,2807
AGO,Angola,2009,mumps,Mumps,0
AGO,Angola,2009,ntetanus,Neonatal tetanus,66
AGO,Angola,2009,pertussis,Pertussis,1127
AGO,Angola,2009,poliomyelitis,Poliomyelitis,29
AGO,Angola,2009,rubella,Rubella,10
AGO,Angola,2009,ttetanus,Total tetanus,675
AGO,Angola,2009,yfever,Yellow fever,
AGO,Angola,2008,crs,Congenital rubella syndrome,
AGO,Angola,2008,diphtheria,Diphtheria,69
AGO,Angola,2008,japenc,Japanese encephalitis,
AGO,Angola,2008,measles,Measles,265
AGO,Angola,2008,mumps,Mumps,
AGO,Angola,2008,ntetanus,Neonatal tetanus,89
AGO,Angola,2008,pertussis,Pertussis,1148
AGO,Angola,2008,poliomyelitis,Poliomyelitis,29
AGO,Angola,2008,rubella,Rubella,28
AGO,Angola,2008,ttetanus,Total tetanus,601
AGO,Angola,2008,yfever,Yellow fever,
AGO,Angola,2007,crs,Congenital rubella syndrome,
AGO,Angola,2007,diphtheria,Diphtheria,4
AGO,Angola,2007,japenc,Japanese encephalitis,
AGO,Angola,2007,measles,Measles,1014
AGO,Angola,2007,mumps,Mumps,
AGO,Angola,2007,ntetanus,Neonatal tetanus,70
AGO,Angola,2007,pertussis,Pertussis,921
AGO,Angola,2007,poliomyelitis,Poliomyelitis,8
AGO,Angola,2007,rubella,Rubella,25
AGO,Angola,2007,ttetanus,Total tetanus,790
AGO,Angola,2007,yfever,Yellow fever,0
AGO,Angola,2006,crs,Congenital rubella syndrome,
AGO,Angola,2006,diphtheria,Diphtheria,
AGO,Angola,2006,japenc,Japanese encephalitis,0
AGO,Angola,2006,measles,Measles,765
AGO,Angola,2006,mumps,Mumps,
AGO,Angola,2006,ntetanus,Neonatal tetanus,60
AGO,Angola,2006,pertussis,Pertussis,1328
AGO,Angola,2006,poliomyelitis,Poliomyelitis,2
AGO,Angola,2006,rubella,Rubella,14
AGO,Angola,2006,ttetanus,Total tetanus,1633
AGO,Angola,2006,yfever,Yellow fever,0
AGO,Angola,2005,crs,Congenital rubella syndrome,
AGO,Angola,2005,diphtheria,Diphtheria,0
AGO,Angola,2005,measles,Measles,258
AGO,Angola,2005,mumps,Mumps,
AGO,Angola,2005,ntetanus,Neonatal tetanus,89
AGO,Angola,2005,pertussis,Pertussis,0
AGO,Angola,2005,poliomyelitis,Poliomyelitis,10
AGO,Angola,2005,rubella,Rubella,10
AGO,Angola,2005,ttetanus,Total tetanus,89
AGO,Angola,2005,yfever,Yellow fever,0
AGO,Angola,2004,crs,Congenital rubella syndrome,0
AGO,Angola,2004,diphtheria,Diphtheria,0
AGO,Angola,2004,measles,Measles,29
AGO,Angola,2004,mumps,Mumps,23
AGO,Angola,2004,ntetanus,Neonatal tetanus,100
AGO,Angola,2004,pertussis,Pertussis,1675
AGO,Angola,2004,poliomyelitis,Poliomyelitis,0
AGO,Angola,2004,rubella,Rubella,43
AGO,Angola,2004,ttetanus,Total tetanus,153
AGO,Angola,2004,yfever,Yellow fever,0
AGO,Angola,2003,crs,Congenital rubella syndrome,
AGO,Angola,2003,diphtheria,Diphtheria,16
AGO,Angola,2003,measles,Measles,1196
AGO,Angola,2003,mumps,Mumps,
AGO,Angola,2003,ntetanus,Neonatal tetanus,117
AGO,Angola,2003,pertussis,Pertussis,2654
AGO,Angola,2003,poliomyelitis,Poliomyelitis,0
AGO,Angola,2003,rubella,Rubella,22
AGO,Angola,2003,ttetanus,Total tetanus,643
AGO,Angola,2003,yfever,Yellow fever,0
AGO,Angola,2002,crs,Congenital rubella syndrome,0
AGO,Angola,2002,diphtheria,Diphtheria,0
AGO,Angola,2002,measles,Measles,11945
AGO,Angola,2002,mumps,Mumps,0
AGO,Angola,2002,ntetanus,Neonatal tetanus,173
AGO,Angola,2002,pertussis,Pertussis,0
AGO,Angola,2002,poliomyelitis,Poliomyelitis,0
AGO,Angola,2002,rubella,Rubella,0
AGO,Angola,2002,ttetanus,Total tetanus,964
AGO,Angola,2002,yfever,Yellow fever,0
AGO,Angola,2001,crs,Congenital rubella syndrome,
AGO,Angola,2001,diphtheria,Diphtheria,0
AGO,Angola,2001,measles,Measles,9046
AGO,Angola,2001,mumps,Mumps,
AGO,Angola,2001,ntetanus,Neonatal tetanus,311
AGO,Angola,2001,pertussis,Pertussis,740
AGO,Angola,2001,poliomyelitis,Poliomyelitis,1
AGO,Angola,2001,rubella,Rubella,
AGO,Angola,2001,ttetanus,Total tetanus,
AGO,Angola,2001,yfever,Yellow fever,0
AGO,Angola,2000,crs,Congenital rubella syndrome,
AGO,Angola,2000,diphtheria,Diphtheria,0
AGO,Angola,2000,measles,Measles,2219
AGO,Angola,2000,mumps,Mumps,
AGO,Angola,2000,ntetanus,Neonatal tetanus,131
AGO,Angola,2000,pertussis,Pertussis,560
AGO,Angola,2000,poliomyelitis,Poliomyelitis,115
AGO,Angola,2000,rubella,Rubella,
AGO,Angola,2000,ttetanus,Total tetanus,
AGO,Angola,2000,yfever,Yellow fever,0
AGO,Angola,1999,crs,Congenital rubella syndrome,
AGO,Angola,1999,diphtheria,Diphtheria,0
AGO,Angola,1999,measles,Measles,350
AGO,Angola,1999,mumps,Mumps,
AGO,Angola,1999,ntetanus,Neonatal tetanus,78
AGO,Angola,1999,pertussis,Pertussis,
AGO,Angola,1999,poliomyelitis,Poliomyelitis,1103
AGO,Angola,1999,rubella,Rubella,
AGO,Angola,1999,ttetanus,Total tetanus,
AGO,Angola,1999,yfever,Yellow fever,
AGO,Angola,1998,diphtheria,Diphtheria,0
AGO,Angola,1998,measles,Measles,2576
AGO,Angola,1998,ntetanus,Neonatal tetanus,164
AGO,Angola,1998,pertussis,Pertussis,
AGO,Angola,1998,poliomyelitis,Poliomyelitis,7
AGO,Angola,1998,ttetanus,Total tetanus,279
AGO,Angola,1998,yfever,Yellow fever,
AGO,Angola,1997,diphtheria,Diphtheria,
AGO,Angola,1997,measles,Measles,8183
AGO,Angola,1997,ntetanus,Neonatal tetanus,126
AGO,Angola,1997,pertussis,Pertussis,
AGO,Angola,1997,poliomyelitis,Poliomyelitis,15
AGO,Angola,1997,ttetanus,Total tetanus,
AGO,Angola,1997,yfever,Yellow fever,0
AGO,Angola,1996,diphtheria,Diphtheria,
AGO,Angola,1996,measles,Measles,251
AGO,Angola,1996,ntetanus,Neonatal tetanus,116
AGO,Angola,1996,pertussis,Pertussis,
AGO,Angola,1996,poliomyelitis,Poliomyelitis,81
AGO,Angola,1996,ttetanus,Total tetanus,
AGO,Angola,1996,yfever,Yellow fever,
AGO,Angola,1995,diphtheria,Diphtheria,
AGO,Angola,1995,measles,Measles,635
AGO,Angola,1995,ntetanus,Neonatal tetanus,101
AGO,Angola,1995,pertussis,Pertussis,
AGO,Angola,1995,poliomyelitis,Poliomyelitis,152
AGO,Angola,1995,ttetanus,Total tetanus,
AGO,Angola,1995,yfever,Yellow fever,
AGO,Angola,1994,diphtheria,Diphtheria,
AGO,Angola,1994,measles,Measles,5480
AGO,Angola,1994,ntetanus,Neonatal tetanus,814
AGO,Angola,1994,pertussis,Pertussis,
AGO,Angola,1994,poliomyelitis,Poliomyelitis,54
AGO,Angola,1994,ttetanus,Total tetanus,
AGO,Angola,1994,yfever,Yellow fever,
AGO,Angola,1993,diphtheria,Diphtheria,23
AGO,Angola,1993,measles,Measles,9273
AGO,Angola,1993,ntetanus,Neonatal tetanus,634
AGO,Angola,1993,pertussis,Pertussis,1458
AGO,Angola,1993,poliomyelitis,Poliomyelitis,149
AGO,Angola,1993,ttetanus,Total tetanus,783
AGO,Angola,1993,yfever,Yellow fever,
AGO,Angola,1992,diphtheria,Diphtheria,
AGO,Angola,1992,measles,Measles,16772
AGO,Angola,1992,ntetanus,Neonatal tetanus,604
AGO,Angola,1992,pertussis,Pertussis,
AGO,Angola,1992,poliomyelitis,Poliomyelitis,0
AGO,Angola,1992,ttetanus,Total tetanus,
AGO,Angola,1992,yfever,Yellow fever,
AGO,Angola,1991,diphtheria,Diphtheria,40
AGO,Angola,1991,measles,Measles,18382
AGO,Angola,1991,ntetanus,Neonatal tetanus,634
AGO,Angola,1991,pertussis,Pertussis,10078
AGO,Angola,1991,poliomyelitis,Poliomyelitis,0
AGO,Angola,1991,ttetanus,Total tetanus,1324
AGO,Angola,1991,yfever,Yellow fever,0
AGO,Angola,1990,diphtheria,Diphtheria,64
AGO,Angola,1990,measles,Measles,29069
AGO,Angola,1990,ntetanus,Neonatal tetanus,959
AGO,Angola,1990,pertussis,Pertussis,14420
AGO,Angola,1990,poliomyelitis,Poliomyelitis,
AGO,Angola,1990,ttetanus,Total tetanus,1826
AGO,Angola,1990,yfever,Yellow fever,0
AGO,Angola,1989,diphtheria,Diphtheria,105
AGO,Angola,1989,measles,Measles,19820
AGO,Angola,1989,ntetanus,Neonatal tetanus,1466
AGO,Angola,1989,pertussis,Pertussis,21674
AGO,Angola,1989,poliomyelitis,Poliomyelitis,0
AGO,Angola,1989,ttetanus,Total tetanus,2701
AGO,Angola,1989,yfever,Yellow fever,0
AGO,Angola,1988,diphtheria,Diphtheria,38
AGO,Angola,1988,measles,Measles,21009
AGO,Angola,1988,ntetanus,Neonatal tetanus,835
AGO,Angola,1988,pertussis,Pertussis,14343
AGO,Angola,1988,poliomyelitis,Poliomyelitis,0
AGO,Angola,1988,ttetanus,Total tetanus,1631
AGO,Angola,1988,yfever,Yellow fever,37
AGO,Angola,1987,diphtheria,Diphtheria,30
AGO,Angola,1987,measles,Measles,13368
AGO,Angola,1987,ntetanus,Neonatal tetanus,363
AGO,Angola,1987,pertussis,Pertussis,10015
AGO,Angola,1987,poliomyelitis,Poliomyelitis,15
AGO,Angola,1987,ttetanus,Total tetanus,778
AGO,Angola,1987,yfever,Yellow fever,
AGO,Angola,1986,diphtheria,Diphtheria,3
AGO,Angola,1986,measles,Measles,15580
AGO,Angola,1986,ntetanus,Neonatal tetanus,29
AGO,Angola,1986,pertussis,Pertussis,6953
AGO,Angola,1986,poliomyelitis,Poliomyelitis,37
AGO,Angola,1986,ttetanus,Total tetanus,129
AGO,Angola,1986,yfever,Yellow fever,
AGO,Angola,1985,diphtheria,Diphtheria,9
AGO,Angola,1985,measles,Measles,22822
AGO,Angola,1985,ntetanus,Neonatal tetanus,550
AGO,Angola,1985,pertussis,Pertussis,15846
AGO,Angola,1985,poliomyelitis,Poliomyelitis,14
AGO,Angola,1985,ttetanus,Total tetanus,893
AGO,Angola,1985,yfever,Yellow fever,
AGO,Angola,1984,diphtheria,Diphtheria,4
AGO,Angola,1984,measles,Measles,22685
AGO,Angola,1984,ntetanus,Neonatal tetanus,912
AGO,Angola,1984,pertussis,Pertussis,23993
AGO,Angola,1984,poliomyelitis,Poliomyelitis,3
AGO,Angola,1984,ttetanus,Total tetanus,1320
AGO,Angola,1984,yfever,Yellow fever,
AGO,Angola,1983,diphtheria,Diphtheria,11
AGO,Angola,1983,measles,Measles,22589
AGO,Angola,1983,ntetanus,Neonatal tetanus,851
AGO,Angola,1983,pertussis,Pertussis,28461
AGO,Angola,1983,poliomyelitis,Poliomyelitis,0
AGO,Angola,1983,ttetanus,Total tetanus,1115
AGO,Angola,1983,yfever,Yellow fever,
AGO,Angola,1982,diphtheria,Diphtheria,32
AGO,Angola,1982,measles,Measles,30067
AGO,Angola,1982,ntetanus,Neonatal tetanus,745
AGO,Angola,1982,pertussis,Pertussis,31429
AGO,Angola,1982,poliomyelitis,Poliomyelitis,6
AGO,Angola,1982,ttetanus,Total tetanus,1398
AGO,Angola,1982,yfever,Yellow fever,
AGO,Angola,1981,diphtheria,Diphtheria,28
AGO,Angola,1981,measles,Measles,19714
AGO,Angola,1981,ntetanus,Neonatal tetanus,690
AGO,Angola,1981,pertussis,Pertussis,31481
AGO,Angola,1981,poliomyelitis,Poliomyelitis,12
AGO,Angola,1981,ttetanus,Total tetanus,1383
AGO,Angola,1981,yfever,Yellow fever,
AGO,Angola,1980,diphtheria,Diphtheria,0
AGO,Angola,1980,measles,Measles,29656
AGO,Angola,1980,ntetanus,Neonatal tetanus,541
AGO,Angola,1980,pertussis,Pertussis,54126
AGO,Angola,1980,poliomyelitis,Poliomyelitis,32
AGO,Angola,1980,ttetanus,Total tetanus,1185
AGO,Angola,1980,yfever,Yellow fever,
AIA,Anguilla,2023,crs,Congenital rubella syndrome,0
AIA,Anguilla,2023,diphtheria,Diphtheria,0
AIA,Anguilla,2023,invasive_mening,Invasive meningococcal disease,0
AIA,Anguilla,2023,measles,Measles,0
AIA,Anguilla,2023,mumps,Mumps,0
AIA,Anguilla,2023,ntetanus,Neonatal tetanus,0
AIA,Anguilla,2023,pertussis,Pertussis,0
AIA,Anguilla,2023,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,2023,rubella,Rubella,0
AIA,Anguilla,2023,ttetanus,Total tetanus,0
AIA,Anguilla,2023,typhoid,Typhoid,0
AIA,Anguilla,2023,yfever,Yellow fever,0
AIA,Anguilla,2022,crs,Congenital rubella syndrome,0
AIA,Anguilla,2022,diphtheria,Diphtheria,0
AIA,Anguilla,2022,invasive_mening,Invasive meningococcal disease,0
AIA,Anguilla,2022,measles,Measles,0
AIA,Anguilla,2022,mumps,Mumps,0
AIA,Anguilla,2022,ntetanus,Neonatal tetanus,0
AIA,Anguilla,2022,pertussis,Pertussis,0
AIA,Anguilla,2022,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,2022,rubella,Rubella,0
AIA,Anguilla,2022,ttetanus,Total tetanus,0
AIA,Anguilla,2022,typhoid,Typhoid,0
AIA,Anguilla,2022,yfever,Yellow fever,0
AIA,Anguilla,2021,crs,Congenital rubella syndrome,0
AIA,Anguilla,2021,diphtheria,Diphtheria,0
AIA,Anguilla,2021,invasive_mening,Invasive meningococcal disease,0
AIA,Anguilla,2021,measles,Measles,0
AIA,Anguilla,2021,mumps,Mumps,0
AIA,Anguilla,2021,ntetanus,Neonatal tetanus,0
AIA,Anguilla,2021,pertussis,Pertussis,0
AIA,Anguilla,2021,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,2021,rubella,Rubella,0
AIA,Anguilla,2021,ttetanus,Total tetanus,0
AIA,Anguilla,2021,typhoid,Typhoid,0
AIA,Anguilla,2021,yfever,Yellow fever,0
AIA,Anguilla,2020,crs,Congenital rubella syndrome,0
AIA,Anguilla,2020,diphtheria,Diphtheria,0
AIA,Anguilla,2020,invasive_mening,Invasive meningococcal disease,0
AIA,Anguilla,2020,measles,Measles,0
AIA,Anguilla,2020,mumps,Mumps,0
AIA,Anguilla,2020,ntetanus,Neonatal tetanus,0
AIA,Anguilla,2020,pertussis,Pertussis,0
AIA,Anguilla,2020,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,2020,rubella,Rubella,0
AIA,Anguilla,2020,ttetanus,Total tetanus,0
AIA,Anguilla,2020,typhoid,Typhoid,0
AIA,Anguilla,2020,yfever,Yellow fever,0
AIA,Anguilla,2019,crs,Congenital rubella syndrome,0
AIA,Anguilla,2019,diphtheria,Diphtheria,0
AIA,Anguilla,2019,japenc,Japanese encephalitis,
AIA,Anguilla,2019,measles,Measles,0
AIA,Anguilla,2019,mumps,Mumps,0
AIA,Anguilla,2019,ntetanus,Neonatal tetanus,0
AIA,Anguilla,2019,pertussis,Pertussis,0
AIA,Anguilla,2019,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,2019,rubella,Rubella,0
AIA,Anguilla,2019,ttetanus,Total tetanus,0
AIA,Anguilla,2019,typhoid,Typhoid,0
AIA,Anguilla,2019,yfever,Yellow fever,0
AIA,Anguilla,2018,crs,Congenital rubella syndrome,0
AIA,Anguilla,2018,diphtheria,Diphtheria,0
AIA,Anguilla,2018,japenc,Japanese encephalitis,
AIA,Anguilla,2018,measles,Measles,0
AIA,Anguilla,2018,mumps,Mumps,
AIA,Anguilla,2018,ntetanus,Neonatal tetanus,0
AIA,Anguilla,2018,pertussis,Pertussis,0
AIA,Anguilla,2018,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,2018,rubella,Rubella,0
AIA,Anguilla,2018,ttetanus,Total tetanus,0
AIA,Anguilla,2018,typhoid,Typhoid,0
AIA,Anguilla,2018,yfever,Yellow fever,0
AIA,Anguilla,2017,crs,Congenital rubella syndrome,0
AIA,Anguilla,2017,diphtheria,Diphtheria,0
AIA,Anguilla,2017,measles,Measles,0
AIA,Anguilla,2017,mumps,Mumps,0
AIA,Anguilla,2017,ntetanus,Neonatal tetanus,0
AIA,Anguilla,2017,pertussis,Pertussis,0
AIA,Anguilla,2017,rubella,Rubella,0
AIA,Anguilla,2017,ttetanus,Total tetanus,0
AIA,Anguilla,2017,yfever,Yellow fever,0
AIA,Anguilla,2005,crs,Congenital rubella syndrome,
AIA,Anguilla,2005,diphtheria,Diphtheria,
AIA,Anguilla,2005,measles,Measles,
AIA,Anguilla,2005,mumps,Mumps,
AIA,Anguilla,2005,ntetanus,Neonatal tetanus,
AIA,Anguilla,2005,pertussis,Pertussis,
AIA,Anguilla,2005,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,2005,rubella,Rubella,
AIA,Anguilla,2005,ttetanus,Total tetanus,
AIA,Anguilla,2005,yfever,Yellow fever,
AIA,Anguilla,2003,crs,Congenital rubella syndrome,0
AIA,Anguilla,2003,diphtheria,Diphtheria,0
AIA,Anguilla,2003,measles,Measles,0
AIA,Anguilla,2003,mumps,Mumps,0
AIA,Anguilla,2003,ntetanus,Neonatal tetanus,0
AIA,Anguilla,2003,pertussis,Pertussis,0
AIA,Anguilla,2003,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,2003,rubella,Rubella,0
AIA,Anguilla,2003,ttetanus,Total tetanus,0
AIA,Anguilla,2003,yfever,Yellow fever,0
AIA,Anguilla,2002,diphtheria,Diphtheria,0
AIA,Anguilla,2002,ntetanus,Neonatal tetanus,0
AIA,Anguilla,2002,pertussis,Pertussis,0
AIA,Anguilla,2001,crs,Congenital rubella syndrome,0
AIA,Anguilla,2001,diphtheria,Diphtheria,0
AIA,Anguilla,2001,measles,Measles,0
AIA,Anguilla,2001,mumps,Mumps,0
AIA,Anguilla,2001,ntetanus,Neonatal tetanus,0
AIA,Anguilla,2001,pertussis,Pertussis,0
AIA,Anguilla,2001,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,2001,rubella,Rubella,0
AIA,Anguilla,2001,ttetanus,Total tetanus,0
AIA,Anguilla,2001,yfever,Yellow fever,0
AIA,Anguilla,2000,crs,Congenital rubella syndrome,
AIA,Anguilla,2000,diphtheria,Diphtheria,0
AIA,Anguilla,2000,measles,Measles,0
AIA,Anguilla,2000,mumps,Mumps,
AIA,Anguilla,2000,ntetanus,Neonatal tetanus,0
AIA,Anguilla,2000,pertussis,Pertussis,0
AIA,Anguilla,2000,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,2000,rubella,Rubella,
AIA,Anguilla,2000,ttetanus,Total tetanus,0
AIA,Anguilla,2000,yfever,Yellow fever,
AIA,Anguilla,1999,crs,Congenital rubella syndrome,
AIA,Anguilla,1999,diphtheria,Diphtheria,0
AIA,Anguilla,1999,measles,Measles,0
AIA,Anguilla,1999,mumps,Mumps,
AIA,Anguilla,1999,ntetanus,Neonatal tetanus,0
AIA,Anguilla,1999,pertussis,Pertussis,0
AIA,Anguilla,1999,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,1999,rubella,Rubella,
AIA,Anguilla,1999,ttetanus,Total tetanus,0
AIA,Anguilla,1999,yfever,Yellow fever,
AIA,Anguilla,1998,diphtheria,Diphtheria,0
AIA,Anguilla,1998,measles,Measles,0
AIA,Anguilla,1998,ntetanus,Neonatal tetanus,0
AIA,Anguilla,1998,pertussis,Pertussis,0
AIA,Anguilla,1998,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,1998,ttetanus,Total tetanus,0
AIA,Anguilla,1998,yfever,Yellow fever,
AIA,Anguilla,1997,diphtheria,Diphtheria,0
AIA,Anguilla,1997,measles,Measles,0
AIA,Anguilla,1997,ntetanus,Neonatal tetanus,0
AIA,Anguilla,1997,pertussis,Pertussis,0
AIA,Anguilla,1997,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,1997,ttetanus,Total tetanus,0
AIA,Anguilla,1997,yfever,Yellow fever,
AIA,Anguilla,1996,diphtheria,Diphtheria,0
AIA,Anguilla,1996,measles,Measles,0
AIA,Anguilla,1996,ntetanus,Neonatal tetanus,0
AIA,Anguilla,1996,pertussis,Pertussis,0
AIA,Anguilla,1996,poliomyelitis,Poliomyelitis,0
AIA,Anguilla,1996,ttetanus,Total tetanus,0
AIA,Anguilla,1996,yfever,Yellow fever,
