age,status,value,iso,disease,R0,prop
3,Vaccine protected,5051162,NGA,diphtheria,3,0.693946932553434
4,Exposure protected,429,NGA,diphtheria,3,0.0000592899878835589
4,Susceptible,2273888.5,NGA,diphtheria,3,0.314262987444205
4,Vaccine and exposure protected,0,NGA,diphtheria,3,0
4,Vaccine protected,4961305.5,NGA,diphtheria,3,0.685677722567912
5,Exposure protected,451,NGA,diphtheria,3,0.0000629206730056571
5,Susceptible,2344232.5,NGA,diphtheria,3,0.327052520136883
5,Vaccine and exposure protected,0,NGA,diphtheria,3,0
5,Vaccine protected,4823072,NGA,diphtheria,3,0.672884559190112
6,Exposure protected,485,NGA,diphtheria,3,0.0000684630283060744
6,Susceptible,2422417.5,NGA,diphtheria,3,0.341950593549752
6,Vaccine and exposure protected,0,NGA,diphtheria,3,0
6,Vaccine protected,4661213,NGA,diphtheria,3,0.657980943421942
7,Exposure protected,460,NGA,diphtheria,3,0.0000657822858028671
7,Susceptible,2475487,NGA,diphtheria,3,0.354006942033222
7,Vaccine and exposure protected,0,NGA,diphtheria,3,0
7,Vaccine protected,4516817,NGA,diphtheria,3,0.645927275680975
8,Exposure protected,503,NGA,diphtheria,3,0.0000729224883240658
8,Susceptible,2486228.5,NGA,diphtheria,3,0.360441289785705
8,Vaccine and exposure protected,0,NGA,diphtheria,3,0
8,Vaccine protected,4411003.5,NGA,diphtheria,3,0.639485787725971
9,Exposure protected,536.5,NGA,diphtheria,3,0.0000789861563694753
9,Susceptible,2453702,NGA,diphtheria,3,0.361246020235031
9,Vaccine and exposure protected,0,NGA,diphtheria,3,0
9,Vaccine protected,4338091,NGA,diphtheria,3,0.638674993608599
10,Exposure protected,550.5,NGA,diphtheria,3,0.0000823974006426548
10,Susceptible,2387711.5,NGA,diphtheria,3,0.357386414322569
10,Vaccine and exposure protected,0,NGA,diphtheria,3,0
10,Vaccine protected,4292774,NGA,diphtheria,3,0.642531188276788
11,Exposure protected,493.5,NGA,diphtheria,3,0.0000753818871607233
11,Susceptible,2309773.5,NGA,diphtheria,3,0.352816788943929
11,Vaccine and exposure protected,0,NGA,diphtheria,3,0
11,Vaccine protected,4236398.5,NGA,diphtheria,3,0.647107829168911
12,Exposure protected,506,NGA,diphtheria,3,0.0000790136473433535
12,Susceptible,2242149,NGA,diphtheria,3,0.350119309045954
12,Vaccine and exposure protected,0,NGA,diphtheria,3,0
12,Vaccine protected,4161302,NGA,diphtheria,3,0.649801677306703
13,Exposure protected,522,NGA,diphtheria,3,0.0000835052696704301
13,Susceptible,2198766.5,NGA,diphtheria,3,0.351740592959402
13,Vaccine and exposure protected,0,NGA,diphtheria,3,0
13,Vaccine protected,4051814,NGA,diphtheria,3,0.648175901770928
14,Exposure protected,494,NGA,diphtheria,3,0.0000811201344032543
14,Susceptible,2187952.5,NGA,diphtheria,3,0.35928542685817
14,Vaccine and exposure protected,0,NGA,diphtheria,3,0
14,Vaccine protected,3901287,NGA,diphtheria,3,0.640633453007426
15,Exposure protected,484.5,NGA,diphtheria,3,0.0000818522704206421
15,Susceptible,2208706,NGA,diphtheria,3,0.373142622893075
15,Vaccine and exposure protected,0,NGA,diphtheria,3,0
15,Vaccine protected,3710010,NGA,diphtheria,3,0.626775524836505
16,Exposure protected,450,NGA,diphtheria,3,0.0000783570443200502
16,Susceptible,2253734.5,NGA,diphtheria,3,0.392435498004725
16,Vaccine and exposure protected,0,NGA,diphtheria,3,0
16,Vaccine protected,3488758,NGA,diphtheria,3,0.607486144950955
17,Exposure protected,436.5,NGA,diphtheria,3,0.0000785161190984299
17,Susceptible,2313565,NGA,diphtheria,3,0.416156117026252
17,Vaccine and exposure protected,0,NGA,diphtheria,3,0
17,Vaccine protected,3245366.5,NGA,diphtheria,3,0.58376536685465
18,Exposure protected,444,NGA,diphtheria,3,0.0000825086648035318
18,Susceptible,2381162.5,NGA,diphtheria,3,0.442492203953243
18,Vaccine and exposure protected,0,NGA,diphtheria,3,0
18,Vaccine protected,2999646.5,NGA,diphtheria,3,0.557425287381954
19,Exposure protected,459,NGA,diphtheria,3,0.000088382972856607
19,Susceptible,2441355.5,NGA,diphtheria,3,0.470096420239277
19,Vaccine and exposure protected,0,NGA,diphtheria,3,0
19,Vaccine protected,2751493.5,NGA,diphtheria,3,0.529815196787866
20,Exposure protected,454,NGA,diphtheria,3,0.0000906498385424544
20,Susceptible,2486373.5,NGA,diphtheria,3,0.496452326720787
20,Vaccine and exposure protected,0,NGA,diphtheria,3,0
20,Vaccine protected,2521455,NGA,diphtheria,3,0.503457023440671
21,Exposure protected,463,NGA,diphtheria,3,0.0000959266300094342
21,Susceptible,2510258.5,NGA,diphtheria,3,0.520087771830534
21,Vaccine and exposure protected,0,NGA,diphtheria,3,0
21,Vaccine protected,2315884,NGA,diphtheria,3,0.479816301539457
22,Exposure protected,455.5,NGA,diphtheria,3,0.0000979047418028422
22,Susceptible,2512792.5,NGA,diphtheria,3,0.540097257775233
22,Vaccine and exposure protected,1,NGA,diphtheria,3,0.000000214939059940378
22,Vaccine protected,2139232.5,NGA,diphtheria,3,0.459804622543905
23,Exposure protected,491.5,NGA,diphtheria,3,0.000109725374020648
23,Susceptible,2486060.5,NGA,diphtheria,3,0.55500288545363
23,Vaccine and exposure protected,2,NGA,diphtheria,3,0.000000446491857662861
23,Vaccine protected,1992811,NGA,diphtheria,3,0.444886942680492
24,Exposure protected,461,NGA,diphtheria,3,0.00010686035356869
24,Susceptible,2439949.5,NGA,diphtheria,3,0.565583223990775
24,Vaccine and exposure protected,1,NGA,diphtheria,3,0.000000231801200799761
24,Vaccine protected,1873630,NGA,diphtheria,3,0.434309683854455
25,Exposure protected,491,NGA,diphtheria,3,0.000118197348407387
25,Susceptible,2374891.5,NGA,diphtheria,3,0.571702399297845
25,Vaccine and exposure protected,3.5,NGA,diphtheria,3,0.000000842547290073024
25,Vaccine protected,1778683.5,NGA,diphtheria,3,0.428178560806457
26,Exposure protected,560,NGA,diphtheria,3,0.000139966408062065
26,Susceptible,2300435,NGA,diphtheria,3,0.574970757018316
26,Vaccine and exposure protected,9.5,NGA,diphtheria,3,0.00000237443013676718
26,Vaccine protected,1699955.5,NGA,diphtheria,3,0.424886902143486
27,Exposure protected,652.5,NGA,diphtheria,3,0.000169102257495701
27,Susceptible,2222815,NGA,diphtheria,3,0.57606595324951
27,Vaccine and exposure protected,16.5,NGA,diphtheria,3,0.00000427614904012116
27,Vaccine protected,1635128,NGA,diphtheria,3,0.423760668343954
28,Exposure protected,796,NGA,diphtheria,3,0.000213904289385631
28,Susceptible,2144193.5,NGA,diphtheria,3,0.576196214727122
28,Vaccine and exposure protected,32,NGA,diphtheria,3,0.00000859916741248768
28,Vaccine protected,1576269,NGA,diphtheria,3,0.42358128181608
29,Exposure protected,966,NGA,diphtheria,3,0.000268959111532833
29,Susceptible,2068485.5,NGA,diphtheria,3,0.575919277741768
29,Vaccine and exposure protected,53,NGA,diphtheria,3,0.0000147565558087372
29,Vaccine protected,1522119.5,NGA,diphtheria,3,0.42379700659089
30,Exposure protected,1307.5,NGA,diphtheria,3,0.000377109252083475
30,Susceptible,2000694,NGA,diphtheria,3,0.577040319684815
30,Vaccine and exposure protected,72.5,NGA,diphtheria,3,0.0000209104556604603
30,Vaccine protected,1465091,NGA,diphtheria,3,0.422561660607442
31,Exposure protected,1794.5,NGA,diphtheria,3,0.000535596498401717
31,Susceptible,1942212,NGA,diphtheria,3,0.579683447396932
31,Vaccine and exposure protected,106,NGA,diphtheria,3,0.0000316373523714583
31,Vaccine protected,1406357.5,NGA,diphtheria,3,0.419749318752294
32,Exposure protected,2398.5,NGA,diphtheria,3,0.000740500270683182
32,Susceptible,1893855,NGA,diphtheria,3,0.584698828490597
32,Vaccine and exposure protected,148,NGA,diphtheria,3,0.0000456927413221226
32,Vaccine protected,1342625,NGA,diphtheria,3,0.414514978497397
33,Exposure protected,3429,NGA,diphtheria,3,0.00109456774868418
33,Susceptible,1855632.5,NGA,diphtheria,3,0.59233464214354
33,Vaccine and exposure protected,237,NGA,diphtheria,3,0.0000756525390604114
33,Vaccine protected,1273445,NGA,diphtheria,3,0.406495137568716
34,Exposure protected,4712,NGA,diphtheria,3,0.00155619945840164
34,Susceptible,1823743,NGA,diphtheria,3,0.602314912746981
34,Vaccine and exposure protected,341.5,NGA,diphtheria,3,0.000112784829168964
34,Vaccine protected,1199093,NGA,diphtheria,3,0.396016102965448
35,Exposure protected,6619.5,NGA,diphtheria,3,0.00225941165528058
35,Susceptible,1800493,NGA,diphtheria,3,0.614556215643341
35,Vaccine and exposure protected,492,NGA,diphtheria,3,0.000167932704040795
35,Vaccine protected,1122140.5,NGA,diphtheria,3,0.383016439997338
36,Exposure protected,9094,NGA,diphtheria,3,0.00320719053952852
36,Susceptible,1783319.5,NGA,diphtheria,3,0.628925162673931
36,Vaccine and exposure protected,681.5,NGA,diphtheria,3,0.000240345321386484
36,Vaccine protected,1042408.5,NGA,diphtheria,3,0.367627301465154
37,Exposure protected,12335,NGA,diphtheria,3,0.00449911713716818
37,Susceptible,1767335.5,NGA,diphtheria,3,0.644625004878451
37,Vaccine and exposure protected,945,NGA,diphtheria,3,0.000344683072121924
37,Vaccine protected,961033.5,NGA,diphtheria,3,0.350531194912259
38,Exposure protected,16441.5,NGA,diphtheria,3,0.00619638136453804
38,Susceptible,1753747,NGA,diphtheria,3,0.660942446182799
38,Vaccine and exposure protected,1265.5,NGA,diphtheria,3,0.000476934623776595
38,Vaccine protected,881949.5,NGA,diphtheria,3,0.332384237828887
39,Exposure protected,21562,NGA,diphtheria,3,0.0084033138566795
39,Susceptible,1738361.5,NGA,diphtheria,3,0.67748804753122
39,Vaccine and exposure protected,1639.5,NGA,diphtheria,3,0.000638958958724888
39,Vaccine protected,804329.5,NGA,diphtheria,3,0.313469679653376
40,Exposure protected,27679.5,NGA,diphtheria,3,0.0111573883258476
40,Susceptible,1720337.5,NGA,diphtheria,3,0.693454489388096
40,Vaccine and exposure protected,2035,NGA,diphtheria,3,0.000820292463487412
40,Vaccine protected,730770.5,NGA,diphtheria,3,0.294567829822569
41,Exposure protected,35330,NGA,diphtheria,3,0.0147340510049223
41,Susceptible,1697840,NGA,diphtheria,3,0.708068529810284
41,Vaccine and exposure protected,2563.5,NGA,diphtheria,3,0.00106908405748991
41,Vaccine protected,662113.5,NGA,diphtheria,3,0.276128335127304
42,Exposure protected,44351.5,NGA,diphtheria,3,0.0191403407771708
42,Susceptible,1670801,NGA,diphtheria,3,0.721051159731639
42,Vaccine and exposure protected,2992,NGA,diphtheria,3,0.00129122802171956
42,Vaccine protected,599029.5,NGA,diphtheria,3,0.258517271469471
43,Exposure protected,54750.5,NGA,diphtheria,3,0.0244976243114441
43,Susceptible,1635752.5,NGA,diphtheria,3,0.731902908859379
43,Vaccine and exposure protected,3597,NGA,diphtheria,3,0.00160944566073852
43,Vaccine protected,540831,NGA,diphtheria,3,0.241990021168439
44,Exposure protected,66260.5,NGA,diphtheria,3,0.0307800257442824
44,Susceptible,1594836,NGA,diphtheria,3,0.740850025851124
44,Vaccine and exposure protected,4128.5,NGA,diphtheria,3,0.00191781432807283
44,Vaccine protected,487486,NGA,diphtheria,3,0.22645213407652
45,Exposure protected,79821,NGA,diphtheria,3,0.0385279811870736
45,Susceptible,1548267,NGA,diphtheria,3,0.747317145219516
45,Vaccine and exposure protected,4616.5,NGA,diphtheria,3,0.00222829111574805
45,Vaccine protected,439062.5,NGA,diphtheria,3,0.211926582477663
46,Exposure protected,94466.5,NGA,diphtheria,3,0.0474335142973635
46,Susceptible,1495858.5,NGA,diphtheria,3,0.751100395871369
46,Vaccine and exposure protected,5203.5,NGA,diphtheria,3,0.00261278116206624
46,Vaccine protected,396027.5,NGA,diphtheria,3,0.198853308669201
47,Exposure protected,110471,NGA,diphtheria,3,0.0578017684659072
47,Susceptible,1437393,NGA,diphtheria,3,0.752087492468755
47,Vaccine and exposure protected,5866,NGA,diphtheria,3,0.00306926862091419
47,Vaccine protected,357474.5,NGA,diphtheria,3,0.187041470444424
48,Exposure protected,127462,NGA,diphtheria,3,0.0695755174004296
48,Susceptible,1376708.5,NGA,diphtheria,3,0.751480489848499
48,Vaccine and exposure protected,6257.5,NGA,diphtheria,3,0.00341567526112244
48,Vaccine protected,321567,NGA,diphtheria,3,0.175528317489949
49,Exposure protected,146128.5,NGA,diphtheria,3,0.0832698674010765
49,Susceptible,1312449.5,NGA,diphtheria,3,0.747886249674835
49,Vaccine and exposure protected,6517,NGA,diphtheria,3,0.0037136474120573
49,Vaccine protected,289783.5,NGA,diphtheria,3,0.165130235512031
50,Exposure protected,165592.5,NGA,diphtheria,3,0.0985036698145448
50,Susceptible,1247921,NGA,diphtheria,3,0.742333125827779
50,Vaccine and exposure protected,6720.5,NGA,diphtheria,3,0.00399772884030767
50,Vaccine protected,260845.5,NGA,diphtheria,3,0.155165475517368
51,Exposure protected,184713.5,NGA,diphtheria,3,0.114956331300222
51,Susceptible,1181463,NGA,diphtheria,3,0.735282759770963
51,Vaccine and exposure protected,6836,NGA,diphtheria,3,0.00425438032828307
51,Vaccine protected,233802,NGA,diphtheria,3,0.145506528600532
52,Exposure protected,203664,NGA,diphtheria,3,0.132863759260763
52,Susceptible,1113451.5,NGA,diphtheria,3,0.726379488002474
52,Vaccine and exposure protected,6886.5,NGA,diphtheria,3,0.00449252827278874
52,Vaccine protected,208876.5,NGA,diphtheria,3,0.136264224463974
53,Exposure protected,223180.5,NGA,diphtheria,3,0.152607529501059
53,Susceptible,1046968,NGA,diphtheria,3,0.715901254574951
53,Vaccine and exposure protected,6795,NGA,diphtheria,3,0.00464632063715108
53,Vaccine protected,185504,NGA,diphtheria,3,0.126844895286839
54,Exposure protected,242585,NGA,diphtheria,3,0.174230154597526
54,Susceptible,979194.5,NGA,diphtheria,3,0.703280124970822
54,Vaccine and exposure protected,6724,NGA,diphtheria,3,0.00482933223205789
54,Vaccine protected,163821.5,NGA,diphtheria,3,0.117660388199594
55,Exposure protected,261832,NGA,diphtheria,3,0.19730416582677
55,Susceptible,914833.5,NGA,diphtheria,3,0.689375097726344
55,Vaccine and exposure protected,6470.5,NGA,diphtheria,3,0.00487586164022011
55,Vaccine protected,143911.5,NGA,diphtheria,3,0.108444874806667
56,Exposure protected,279250,NGA,diphtheria,3,0.221019618706531
56,Susceptible,853093.5,NGA,diphtheria,3,0.675202865142416
56,Vaccine and exposure protected,6143,NGA,diphtheria,3,0.00486203587364089
56,Vaccine protected,124976,NGA,diphtheria,3,0.0989154802774123
57,Exposure protected,295501.5,NGA,diphtheria,3,0.24604385553344
57,Susceptible,791898.5,NGA,diphtheria,3,0.659359631443995
57,Vaccine and exposure protected,5459,NGA,diphtheria,3,0.00454533532776331
57,Vaccine protected,108152.5,NGA,diphtheria,3,0.0900511776948014
58,Exposure protected,310507.5,NGA,diphtheria,3,0.271830623409435
58,Susceptible,734264,NGA,diphtheria,3,0.642803928623642
58,Vaccine and exposure protected,5026.5,NGA,diphtheria,3,0.00440039815002062
58,Vaccine protected,92485,NGA,diphtheria,3,0.0809650498169018
59,Exposure protected,322685,NGA,diphtheria,3,0.297690599569542
59,Susceptible,678162.5,NGA,diphtheria,3,0.625633671322123
59,Vaccine and exposure protected,4598.5,NGA,diphtheria,3,0.00424231130086784
59,Vaccine protected,78515,NGA,diphtheria,3,0.0724334178074672
60,Exposure protected,333124,NGA,diphtheria,3,0.324031986491048
60,Susceptible,625126,NGA,diphtheria,3,0.60806432315655
60,Vaccine and exposure protected,4039.5,NGA,diphtheria,3,0.00392924919678734
60,Vaccine protected,65769.5,NGA,diphtheria,3,0.0639744411556146
61,Exposure protected,340441,NGA,diphtheria,3,0.35001819793181
61,Susceptible,574333,NGA,diphtheria,3,0.590489987024978
61,Vaccine and exposure protected,3577.5,NGA,diphtheria,3,0.00367814130231391
61,Vaccine protected,54286.5,NGA,diphtheria,3,0.0558136737408985
62,Exposure protected,345618,NGA,diphtheria,3,0.375936120293293
62,Susceptible,526244,NGA,diphtheria,3,0.572406899199763
62,Vaccine and exposure protected,2996.5,NGA,diphtheria,3,0.00325935739590777
62,Vaccine protected,44494.5,NGA,diphtheria,3,0.0483976231110357
63,Exposure protected,349336,NGA,diphtheria,3,0.402333362126055
63,Susceptible,480537,NGA,diphtheria,3,0.553438714692926
63,Vaccine and exposure protected,2550.5,NGA,diphtheria,3,0.00293743341683222
63,Vaccine protected,35851.5,NGA,diphtheria,3,0.0412904897641876
64,Exposure protected,350480,NGA,diphtheria,3,0.428680548717952
64,Susceptible,436615,NGA,diphtheria,3,0.534034346548986
64,Vaccine and exposure protected,2059.5,NGA,diphtheria,3,0.00251902416709833
64,Vaccine protected,28424,NGA,diphtheria,3,0.034766080565964
65,Exposure protected,349312,NGA,diphtheria,3,0.454303608227646
65,Susceptible,395526,NGA,diphtheria,3,0.514408004728861
65,Vaccine and exposure protected,1643.5,NGA,diphtheria,3,0.00213748162136467
65,Vaccine protected,22414,NGA,diphtheria,3,0.0291509054221282
66,Exposure protected,345166.5,NGA,diphtheria,3,0.478250447710528
66,Susceptible,357968,NGA,diphtheria,3,0.495987751609853
66,Vaccine and exposure protected,1272.5,NGA,diphtheria,3,0.00176313082153583
66,Vaccine protected,17320.5,NGA,diphtheria,3,0.0239986698580836
67,Exposure protected,340104,NGA,diphtheria,3,0.502385230845588
67,Susceptible,322568,NGA,diphtheria,3,0.476481897135581
67,Vaccine and exposure protected,979,NGA,diphtheria,3,0.00144613159797542
67,Vaccine protected,13327.5,NGA,diphtheria,3,0.0196867404208553
68,Exposure protected,332858,NGA,diphtheria,3,0.526559074126219
68,Susceptible,288349.5,NGA,diphtheria,3,0.456149606573248
68,Vaccine and exposure protected,759,NGA,diphtheria,3,0.0012006871917208
68,Vaccine protected,10171.5,NGA,diphtheria,3,0.0160906321088117
69,Exposure protected,323516,NGA,diphtheria,3,0.549714409026765
69,Susceptible,256958.5,NGA,diphtheria,3,0.436620723463148
69,Vaccine and exposure protected,574.5,NGA,diphtheria,3,0.000976183335556437
69,Vaccine protected,7467.5,NGA,diphtheria,3,0.0126886841745304
70,Exposure protected,311979,NGA,diphtheria,3,0.572200727587526
70,Susceptible,227363.5,NGA,diphtheria,3,0.417007427188517
70,Vaccine and exposure protected,431,NGA,diphtheria,3,0.000790497160354458
70,Vaccine protected,5453,NGA,diphtheria,3,0.0100013480636029
71,Exposure protected,299438,NGA,diphtheria,3,0.593696590940634
71,Susceptible,200581.5,NGA,diphtheria,3,0.397693521716545
71,Vaccine and exposure protected,315,NGA,diphtheria,3,0.000624551413468897
71,Vaccine protected,4027.5,NGA,diphtheria,3,0.00798533592935233
72,Exposure protected,284873.5,NGA,diphtheria,3,0.614548176624072
72,Susceptible,175533.5,NGA,diphtheria,3,0.378672612094285
72,Vaccine and exposure protected,240,NGA,diphtheria,3,0.00051774405969589
72,Vaccine protected,2902.5,NGA,diphtheria,3,0.00626146722194717
73,Exposure protected,269603,NGA,diphtheria,3,0.635366120939747
73,Susceptible,152562,NGA,diphtheria,3,0.359538751953093
73,Vaccine and exposure protected,175.5,NGA,diphtheria,3,0.000413596118088173
73,Vaccine protected,1986.5,NGA,diphtheria,3,0.00468153098907211
74,Exposure protected,253083.5,NGA,diphtheria,3,0.65448256689747
74,Susceptible,132088.5,NGA,diphtheria,3,0.341585368218934
74,Vaccine and exposure protected,143,NGA,diphtheria,3,0.000369802879548996
74,Vaccine protected,1377.5,NGA,diphtheria,3,0.00356226200404714
75,Exposure protected,235077.5,NGA,diphtheria,3,0.672972872389154
75,Susceptible,113178.5,NGA,diphtheria,3,0.324004042231587
75,Vaccine and exposure protected,99.5,NGA,diphtheria,3,0.000284845639428362
75,Vaccine protected,956.5,NGA,diphtheria,3,0.00273823973983144
76,Exposure protected,217743.5,NGA,diphtheria,3,0.692980557774503
76,Susceptible,95757,NGA,diphtheria,3,0.30475187213769
